rank,content_hash_id,baseline_score,reason_code,march_impressions,staleness_days
281,content_f43118e089ecc69a,82.03802911839432,STALE_HIGH_OPPORTUNITY,139417,34.0
282,content_9c057b66c30a3abb,82.02683543754397,STALE_HIGH_OPPORTUNITY,83834,34.0
283,content_73aa61dcedebbf30,82.02430101923822,STALE_HIGH_OPPORTUNITY,80124,34.0
284,content_80eb6221de550658,82.02408981771273,STALE_HIGH_OPPORTUNITY,79766,34.0
285,content_ac7b77e81c53d636,82.02387861618726,STALE_HIGH_OPPORTUNITY,79651,34.0
286,content_49267c758cdcb3a8,82.01902098110126,STALE_HIGH_OPPORTUNITY,73768,34.0
287,content_e9f2d0579387d3c3,82.01838737652481,STALE_HIGH_OPPORTUNITY,73503,34.0
288,content_57dcb96896f9a33c,82.01500815211716,STALE_HIGH_OPPORTUNITY,70026,34.0
289,content_b875a2f306635a58,82.01395214448978,STALE_HIGH_OPPORTUNITY,68657,34.0
290,content_f2388a4b87a3b1dc,82.01310733838787,STALE_HIGH_OPPORTUNITY,67646,34.0
291,content_dd5472aea4c7aa91,82.01247373381142,STALE_HIGH_OPPORTUNITY,67277,34.0
292,content_59c5cc86fe3744bf,82.00719369567447,STALE_HIGH_OPPORTUNITY,63951,34.0
293,content_cb42a970d503b0f6,82.00064644838463,STALE_HIGH_OPPORTUNITY,60666,34.0
294,content_161d567f8c1b5205,81.99974421560599,STALE_HIGH_OPPORTUNITY,575,123.0
295,content_64653654be3a70ee,81.99578881329863,STALE_HIGH_OPPORTUNITY,57998,34.0
296,content_62673eea26c31c17,81.99431040262029,STALE_HIGH_OPPORTUNITY,57720,34.0
297,content_fcd637c7229d1e3c,81.99262079041645,STALE_HIGH_OPPORTUNITY,56394,34.0
298,content_3f9e8f387f3fe7e7,81.98353912482088,STALE_HIGH_OPPORTUNITY,53620,34.0
299,content_0d1d0886593f7656,81.97973749736227,STALE_HIGH_OPPORTUNITY,51722,34.0
300,content_ca43be9d1b8c5f32,81.97783668363296,STALE_HIGH_OPPORTUNITY,50820,34.0
301,content_9e58686d3a7a66df,81.97762548210748,STALE_HIGH_OPPORTUNITY,50777,34.0
302,content_2f094ec88d7faa51,81.97656947448009,STALE_HIGH_OPPORTUNITY,50609,34.0
303,content_a8c91365e7dd641b,81.97417815934524,STALE_HIGH_OPPORTUNITY,744,36.0
304,content_66bfed4e421da747,81.97213424244505,STALE_HIGH_OPPORTUNITY,49335,34.0
305,content_cb35c5cd43ee17d2,81.9715006378686,STALE_HIGH_OPPORTUNITY,49066,34.0
306,content_92c4cb6c1125113b,81.96981102566478,STALE_HIGH_OPPORTUNITY,48725,34.0
307,content_9cc57db6534af661,81.96791021193546,STALE_HIGH_OPPORTUNITY,48368,34.0
308,content_2ad767912d94b780,81.96516459210426,STALE_HIGH_OPPORTUNITY,47744,34.0
309,content_285851fed8f368bf,81.95971085484997,STALE_HIGH_OPPORTUNITY,742,36.0
310,content_3abe66b26743fb76,81.95439331430485,STALE_HIGH_OPPORTUNITY,44784,34.0
311,content_33ad57f9ee265477,81.94594525328571,STALE_HIGH_OPPORTUNITY,43098,34.0
312,content_c943bda7971174cd,81.94552285023475,STALE_HIGH_OPPORTUNITY,43034,34.0
313,content_7f0dd41982cecb3e,81.94298843192902,STALE_HIGH_OPPORTUNITY,42567,34.0
314,content_80a30f8020100dfb,81.93454037090989,STALE_HIGH_OPPORTUNITY,41053,34.0
315,content_8f4a737ae176331f,81.92904913124744,STALE_HIGH_OPPORTUNITY,40075,34.0
316,content_b764888fae21c14b,81.92693711599266,STALE_HIGH_OPPORTUNITY,39628,34.0
317,content_6d5d286eece01fe3,81.92630351141622,STALE_HIGH_OPPORTUNITY,39484,34.0
318,content_52717c664c3d82af,81.92461389921239,STALE_HIGH_OPPORTUNITY,39344,34.0
319,content_0cf7684dbe872d01,81.92440269768692,STALE_HIGH_OPPORTUNITY,39331,34.0
320,content_22588e765b93dfac,81.92207948090665,STALE_HIGH_OPPORTUNITY,38813,34.0
321,content_9f4511f661b9603e,81.91891145802448,STALE_HIGH_OPPORTUNITY,38481,34.0
322,content_58fa49fdcd89d41b,81.918700256499,STALE_HIGH_OPPORTUNITY,38456,34.0
323,content_d204ca187154dbd2,81.91827785344805,STALE_HIGH_OPPORTUNITY,38373,34.0
324,content_0cfa3d9d68583bf1,81.91510983056587,STALE_HIGH_OPPORTUNITY,37969,34.0
325,content_580e7d0863f1bc6d,81.91489862904038,STALE_HIGH_OPPORTUNITY,37967,34.0
326,content_0d6905b49fa1729c,81.91257541226011,STALE_HIGH_OPPORTUNITY,37644,34.0
327,content_7d2d6e56d0eecd94,81.91088580005629,STALE_HIGH_OPPORTUNITY,37418,34.0
328,content_a58261e8370a492a,81.90919618785247,STALE_HIGH_OPPORTUNITY,37306,34.0
329,content_db1cf8cf217e6051,81.9074009748859,STALE_HIGH_OPPORTUNITY,37100,34.0
330,content_0b5d0ab50b14a4e0,81.90391614971551,STALE_HIGH_OPPORTUNITY,36715,34.0
331,content_a12d89af10c7513a,81.90328254513906,STALE_HIGH_OPPORTUNITY,36535,34.0
332,content_f33ad8a343180e8b,81.90180413446072,STALE_HIGH_OPPORTUNITY,36389,34.0
333,content_19d77a8a5759ebef,81.90159293293524,STALE_HIGH_OPPORTUNITY,36341,34.0
334,content_497f88ac02fd32d9,81.9006425260706,STALE_HIGH_OPPORTUNITY,36189,34.0
335,content_61ec6c1b524b65d4,81.90032572378237,STALE_HIGH_OPPORTUNITY,36149,34.0
336,content_b47e98f291c7e6cb,81.90011452225689,STALE_HIGH_OPPORTUNITY,36140,34.0
337,content_6315a8859053c7ba,81.89969211920594,STALE_HIGH_OPPORTUNITY,36082,34.0
338,content_1956f8351ed1fd98,81.89909601703766,STALE_HIGH_OPPORTUNITY,734,36.0
339,content_e43d9ec6ada70f02,81.89567929022184,STALE_HIGH_OPPORTUNITY,35670,34.0
340,content_fc6a6c83848a0350,81.89335607344158,STALE_HIGH_OPPORTUNITY,35466,34.0
341,content_a07d1e3236680189,81.88955444598297,STALE_HIGH_OPPORTUNITY,35083,34.0
342,content_d01293722a3176e2,81.88807603530462,STALE_HIGH_OPPORTUNITY,34832,34.0
343,content_0e7bc6744950f433,81.88585841928709,STALE_HIGH_OPPORTUNITY,34700,34.0
344,content_ca0f2e3076315a3b,81.8853304154734,STALE_HIGH_OPPORTUNITY,34679,34.0
345,content_ae959c307b48e71b,81.88511921394793,STALE_HIGH_OPPORTUNITY,34665,34.0
346,content_53d3dcb833154302,81.88490801242244,STALE_HIGH_OPPORTUNITY,34579,34.0
347,content_7d8c5d6c5fae7bd4,81.88390149100184,STALE_HIGH_OPPORTUNITY,599,81.0
348,content_b57a35c940f0e37a,81.88195119106574,STALE_HIGH_OPPORTUNITY,34380,34.0
349,content_d456790f89d05b90,81.88068398191288,STALE_HIGH_OPPORTUNITY,34191,34.0
350,content_16d8f69719b786ae,81.87857196665809,STALE_HIGH_OPPORTUNITY,33879,34.0
351,content_a75e70dd8593bffc,81.87836076513261,STALE_HIGH_OPPORTUNITY,33867,34.0
352,content_4383d5f9a586289a,81.87603754835236,STALE_HIGH_OPPORTUNITY,33519,34.0
353,content_2ee65b0830d5fbcd,81.8756151453014,STALE_HIGH_OPPORTUNITY,33459,34.0
354,content_b394433c2894c481,81.87265832394469,STALE_HIGH_OPPORTUNITY,33254,34.0
355,content_5adfa5e8794daf85,81.86991270411347,STALE_HIGH_OPPORTUNITY,32995,34.0
356,content_e70886c63f95aa1c,81.86822309190964,STALE_HIGH_OPPORTUNITY,32715,34.0
357,content_e7b7e08c2c213cb0,81.86632227818033,STALE_HIGH_OPPORTUNITY,32423,34.0
358,content_d0c978d33599214f,81.86484386750199,STALE_HIGH_OPPORTUNITY,32308,34.0
359,content_0e23e4ce01ea4a6d,81.86442146445104,STALE_HIGH_OPPORTUNITY,32285,34.0
360,content_127eb47329396606,81.85998623241599,STALE_HIGH_OPPORTUNITY,31885,34.0
361,content_92bb90937ddb7672,81.8578742171612,STALE_HIGH_OPPORTUNITY,31760,34.0
362,content_2de9a39d3482a269,81.85702941105929,STALE_HIGH_OPPORTUNITY,31664,34.0
363,content_ac6678c2ce6a05ae,81.85449499275356,STALE_HIGH_OPPORTUNITY,31310,34.0
364,content_dcd7569eeac7e3da,81.85322778360067,STALE_HIGH_OPPORTUNITY,31164,34.0
365,content_87c5ffe2ffb9c701,81.85174937292233,STALE_HIGH_OPPORTUNITY,30966,34.0
366,content_7b546d397e5b8864,81.84942615614207,STALE_HIGH_OPPORTUNITY,30757,34.0
367,content_e4ee37039a140983,81.84773654393824,STALE_HIGH_OPPORTUNITY,30652,34.0
368,content_a872fe0e05536717,81.84741974165003,STALE_HIGH_OPPORTUNITY,30638,34.0
369,content_4939f3fd8ac4d829,81.8471029393618,STALE_HIGH_OPPORTUNITY,30619,34.0
370,content_e16985888e9097a5,81.8452021256325,STALE_HIGH_OPPORTUNITY,30379,34.0
371,content_9c8d98f6fea51274,81.84287890885223,STALE_HIGH_OPPORTUNITY,30204,34.0
372,content_080ea1eb2e428fe9,81.84161169969936,STALE_HIGH_OPPORTUNITY,30108,34.0
373,content_136c4bf04b07b778,81.8382324752917,STALE_HIGH_OPPORTUNITY,29923,34.0
374,content_a458c7d98801b833,81.83781007224076,STALE_HIGH_OPPORTUNITY,29901,34.0
375,content_3ecbd0e3911c0a35,81.83295243715474,STALE_HIGH_OPPORTUNITY,29609,34.0
376,content_7ea10d9117b8b4fa,81.83274123562926,STALE_HIGH_OPPORTUNITY,29551,34.0
377,content_26c8e9afd173cf70,81.82820040283148,STALE_HIGH_OPPORTUNITY,29371,34.0
378,content_ee2230ea13e45ef4,81.8236595700337,STALE_HIGH_OPPORTUNITY,29064,34.0
379,content_a11ad371165293c4,81.82281476393177,STALE_HIGH_OPPORTUNITY,28975,34.0
380,content_bbf8e4d669f253cf,81.8215475547789,STALE_HIGH_OPPORTUNITY,28934,34.0
381,content_e8966f23d1c717e8,81.821069037172,STALE_HIGH_OPPORTUNITY,593,81.0
382,content_daf9c90dfc89c49b,81.820702748677,STALE_HIGH_OPPORTUNITY,28883,34.0
383,content_d6a559d9a93a3eac,81.81985794257508,STALE_HIGH_OPPORTUNITY,28846,34.0
384,content_c5dd01222217c4a5,81.8196467410496,STALE_HIGH_OPPORTUNITY,28843,34.0
385,content_e762b3812901065c,81.81721792350659,STALE_HIGH_OPPORTUNITY,28705,34.0
386,content_91dfa47e02a0a1f1,81.81563391206551,STALE_HIGH_OPPORTUNITY,28556,34.0
387,content_2448d2d52551512f,81.81500030748909,STALE_HIGH_OPPORTUNITY,28482,34.0
388,content_18934e9b5fc3a089,81.8147891059636,STALE_HIGH_OPPORTUNITY,28465,34.0
389,content_3de95bbfbae12eec,81.81436670291264,STALE_HIGH_OPPORTUNITY,28419,34.0
390,content_a31ff7a4803b6369,81.81119868003047,STALE_HIGH_OPPORTUNITY,28252,34.0
391,content_dbbc587923debc96,81.81035387392856,STALE_HIGH_OPPORTUNITY,28209,34.0
392,content_234dd8e624f54018,81.80739705257186,STALE_HIGH_OPPORTUNITY,28035,34.0
393,content_21d96defd17cee52,81.80655224646993,STALE_HIGH_OPPORTUNITY,27966,34.0
394,content_97d74e728da008ce,81.80401782816419,STALE_HIGH_OPPORTUNITY,27819,34.0
395,content_8c32e1bf00aca72b,81.80275061901133,STALE_HIGH_OPPORTUNITY,27748,34.0
396,content_72b8a178d1f2aa59,81.80201141367215,STALE_HIGH_OPPORTUNITY,27738,34.0
397,content_1ff3c48911f11e70,81.80074420451929,STALE_HIGH_OPPORTUNITY,27684,34.0
398,content_4ee39f5889ebcee2,81.80042740223107,STALE_HIGH_OPPORTUNITY,27683,34.0
399,content_39a6426910b2fcd4,81.79937139460367,STALE_HIGH_OPPORTUNITY,27631,34.0
400,content_48d91765e3102127,81.78691050460044,STALE_HIGH_OPPORTUNITY,26938,34.0
401,content_cbfa3e164cbd47a9,81.78141926493801,STALE_HIGH_OPPORTUNITY,26648,34.0
402,content_2e2ab9bda80491a3,81.78078566036157,STALE_HIGH_OPPORTUNITY,26626,34.0
403,content_8d31f2da4f009c2f,81.77888484663227,STALE_HIGH_OPPORTUNITY,26486,34.0
404,content_a92a5bb0eaef6da2,81.77444961459722,STALE_HIGH_OPPORTUNITY,26270,34.0
405,content_4532132265f0537d,81.77001438256218,STALE_HIGH_OPPORTUNITY,26036,34.0
406,content_c6af504827af2c8b,81.7666351581545,STALE_HIGH_OPPORTUNITY,25909,34.0
407,content_e28b077d3074c979,81.76642395662904,STALE_HIGH_OPPORTUNITY,25896,34.0
408,content_605169c51403d450,81.7638895383233,STALE_HIGH_OPPORTUNITY,25785,34.0
409,content_f69310c4bb293622,81.76251672840769,STALE_HIGH_OPPORTUNITY,25721,34.0
410,content_04bc477e417a07c5,81.76198872459399,STALE_HIGH_OPPORTUNITY,25705,34.0
411,content_afa44be39cea94ca,81.76177752306852,STALE_HIGH_OPPORTUNITY,25704,34.0
412,content_d132ebd52ba3ec83,81.76156632154303,STALE_HIGH_OPPORTUNITY,25697,34.0
413,content_b63094bd417908e9,81.75882070171181,STALE_HIGH_OPPORTUNITY,25524,34.0
414,content_c247e86c7ad32eaf,81.7560750818806,STALE_HIGH_OPPORTUNITY,25409,34.0
415,content_a0166457411fad24,81.75375186510033,STALE_HIGH_OPPORTUNITY,25273,34.0
416,content_6fae826f3c4268b2,81.75185105137102,STALE_HIGH_OPPORTUNITY,25155,34.0
417,content_50ca265333432841,81.74995023764171,STALE_HIGH_OPPORTUNITY,25054,34.0
418,content_bd1219cb9ca66395,81.74826062543788,STALE_HIGH_OPPORTUNITY,24992,34.0
419,content_119eedef68f8d86a,81.74783822238693,STALE_HIGH_OPPORTUNITY,24990,34.0
420,content_be77ccb01a76f589,81.74382539340284,STALE_HIGH_OPPORTUNITY,24809,34.0
421,content_e50136e6b99563f1,81.74058484019297,STALE_HIGH_OPPORTUNITY,744,35.0
422,content_ea7474d92d9701c3,81.7402349674697,STALE_HIGH_OPPORTUNITY,24604,34.0
423,content_8eb386d15bade863,81.7383341537404,STALE_HIGH_OPPORTUNITY,24529,34.0
424,content_e42eed0e33b54eed,81.73770054916397,STALE_HIGH_OPPORTUNITY,24451,34.0
425,content_96b7f1d5f7c0c374,81.73453252628178,STALE_HIGH_OPPORTUNITY,24344,34.0
426,content_6cf4c214f6dc2abb,81.72904128661935,STALE_HIGH_OPPORTUNITY,24148,34.0
427,content_d1ae91bd3df09c0b,81.7286188835684,STALE_HIGH_OPPORTUNITY,24097,34.0
428,content_22a01117af6f0ecf,81.72587326373718,STALE_HIGH_OPPORTUNITY,23996,34.0
429,content_bdfe67aa0c7a8a40,81.7235500469569,STALE_HIGH_OPPORTUNITY,23898,34.0
430,content_e1b2be22422f977b,81.72270524085499,STALE_HIGH_OPPORTUNITY,23845,34.0
431,content_2f3653db2addf45c,81.72147553411028,STALE_HIGH_OPPORTUNITY,708,36.0
432,content_a9ccf1d355d09660,81.71953721797281,STALE_HIGH_OPPORTUNITY,23708,34.0
433,content_7fcd733ecf218083,81.7157355905142,STALE_HIGH_OPPORTUNITY,23561,34.0
434,content_bd54915f1b35975e,81.71510198593778,STALE_HIGH_OPPORTUNITY,23510,34.0
435,content_478fd136719cc5ff,81.71415157907312,STALE_HIGH_OPPORTUNITY,23479,34.0
436,content_0e60e9ab0f3b4b33,81.7138347767849,STALE_HIGH_OPPORTUNITY,23477,34.0
437,content_345c8feeab5d080a,81.71256756763204,STALE_HIGH_OPPORTUNITY,23418,34.0
438,content_0d69407501f963f5,81.70728752949508,STALE_HIGH_OPPORTUNITY,23118,34.0
439,content_ab774f387c3fcb1c,81.70559791729124,STALE_HIGH_OPPORTUNITY,23066,34.0
440,content_3ace0ed788e113e3,81.70221869288358,STALE_HIGH_OPPORTUNITY,22956,34.0
441,content_23a7c3c692cec2ad,81.69883946847592,STALE_HIGH_OPPORTUNITY,22794,34.0
442,content_33f51e9b21ad531b,81.69824336630765,STALE_HIGH_OPPORTUNITY,705,36.0
443,content_71cccadd628f451c,81.69736105779758,STALE_HIGH_OPPORTUNITY,22726,34.0
444,content_66bf8e3c2e97eadd,81.69588264711923,STALE_HIGH_OPPORTUNITY,22681,34.0
445,content_44f9d2a1ce416af2,81.69102501203322,STALE_HIGH_OPPORTUNITY,22537,34.0
446,content_4ae1505344734f99,81.68954660135488,STALE_HIGH_OPPORTUNITY,22454,34.0
447,content_a8bd8571450f717a,81.688279392202,STALE_HIGH_OPPORTUNITY,22403,34.0
448,content_c92a0a1c7009dc9c,81.68701218304915,STALE_HIGH_OPPORTUNITY,22375,34.0
449,content_32b84ed90fb846a1,81.68511136931983,STALE_HIGH_OPPORTUNITY,22326,34.0
450,content_5aef6bd783e1a8c7,81.68479456703162,STALE_HIGH_OPPORTUNITY,22319,34.0
451,content_dfa55ff1b1c7ab00,81.68176521534721,STALE_HIGH_OPPORTUNITY,736,35.0
452,content_796fb27be9fd1de0,81.68004253270836,STALE_HIGH_OPPORTUNITY,22151,34.0
453,content_7bbfd1ddfdf1a1f9,81.67866972279273,STALE_HIGH_OPPORTUNITY,22113,34.0
454,content_395dc3545e975e7b,81.67824731974179,STALE_HIGH_OPPORTUNITY,22112,34.0
455,content_295e883e0e86ca3c,81.6731784831303,STALE_HIGH_OPPORTUNITY,21939,34.0
456,content_fbf8a46508e2eefb,81.67096086711277,STALE_HIGH_OPPORTUNITY,21865,34.0
457,content_9dc017d4ef83c0d9,81.67088962751257,STALE_HIGH_OPPORTUNITY,231,235.0
458,content_e53aef0ca93a8ed1,81.66705363889143,STALE_HIGH_OPPORTUNITY,21739,34.0
459,content_990a414af11fb747,81.66610323202677,STALE_HIGH_OPPORTUNITY,21719,34.0
460,content_5e042e106970eba2,81.66378001524652,STALE_HIGH_OPPORTUNITY,21627,34.0
461,content_f10260efe361bf9a,81.6599783877879,STALE_HIGH_OPPORTUNITY,21526,34.0
462,content_914766bca18e7025,81.6589223801605,STALE_HIGH_OPPORTUNITY,21494,34.0
463,content_f1acca843b13537f,81.65871117863503,STALE_HIGH_OPPORTUNITY,21490,34.0
464,content_b1b997c9b211ef67,81.65659916338024,STALE_HIGH_OPPORTUNITY,21430,34.0
465,content_f36d529e22feabc6,81.65469834965093,STALE_HIGH_OPPORTUNITY,21357,34.0
466,content_9f32e892ddc7a3f9,81.6500519160904,STALE_HIGH_OPPORTUNITY,21243,34.0
467,content_19bfd612fe484c52,81.64787180248103,STALE_HIGH_OPPORTUNITY,698,36.0
468,content_a6ba4526675d1f16,81.64265986269866,STALE_HIGH_OPPORTUNITY,21005,34.0
469,content_3c2c7134395bbf95,81.63780222761265,STALE_HIGH_OPPORTUNITY,20851,34.0
470,content_dcf54e6152c6bc91,81.63590141388335,STALE_HIGH_OPPORTUNITY,20824,34.0
471,content_0f2f30f570208f0c,81.63516220854417,STALE_HIGH_OPPORTUNITY,20801,34.0
472,content_f7db7c9b2e37e149,81.63378939862858,STALE_HIGH_OPPORTUNITY,20759,34.0
473,content_f929f99a6f4e0c3f,81.63294459252666,STALE_HIGH_OPPORTUNITY,20740,34.0
474,content_e56c5a249e185098,81.63083257727187,STALE_HIGH_OPPORTUNITY,20670,34.0
475,content_efd376b71171c364,81.62882616277983,STALE_HIGH_OPPORTUNITY,20628,34.0
476,content_e0cf14907d71be9c,81.6281925582034,STALE_HIGH_OPPORTUNITY,20584,34.0
477,content_4e35865f7b782060,81.6281925582034,STALE_HIGH_OPPORTUNITY,20584,34.0
478,content_2802b345a9f98d70,81.62724215133873,STALE_HIGH_OPPORTUNITY,20553,34.0
479,content_f67dac258a6c9136,81.62347802628828,STALE_HIGH_OPPORTUNITY,695,36.0
480,content_43adfe35992620b5,81.62090610557438,STALE_HIGH_OPPORTUNITY,20334,34.0
481,content_1488747a8e5473f3,81.61963889642152,STALE_HIGH_OPPORTUNITY,20309,34.0
482,content_d45d3ba11162fdfe,81.61478126133551,STALE_HIGH_OPPORTUNITY,20180,34.0
483,content_e69b442038b895f0,81.6090788201476,STALE_HIGH_OPPORTUNITY,20040,34.0
484,content_70dc7b69a5719605,81.60548839421446,STALE_HIGH_OPPORTUNITY,19892,34.0
485,content_343ed364a9a038f5,81.60443238658706,STALE_HIGH_OPPORTUNITY,19860,34.0
486,content_12aad21f7eb34ddb,81.59957475150107,STALE_HIGH_OPPORTUNITY,19682,34.0
487,content_343790fb8e17cfbf,81.5983075423482,STALE_HIGH_OPPORTUNITY,19653,34.0
488,content_aceefd53651c3118,81.59704033319532,STALE_HIGH_OPPORTUNITY,19607,34.0
489,content_294276ae224bb13c,81.59556192251698,STALE_HIGH_OPPORTUNITY,19578,34.0
490,content_34c94f23183cb08b,81.59535072099149,STALE_HIGH_OPPORTUNITY,19575,34.0
491,content_ebbe02ffe5cc83e1,81.59323870573671,STALE_HIGH_OPPORTUNITY,19521,34.0
492,content_2253d679b54cf93d,81.59281630268575,STALE_HIGH_OPPORTUNITY,19510,34.0
493,content_80d21f4c5b9e78f1,81.5883675536675,STALE_HIGH_OPPORTUNITY,668,56.0
494,content_92eda03371bcc255,81.58721946226058,STALE_HIGH_OPPORTUNITY,19379,34.0
495,content_c7d99dc8546e8470,81.58567295322764,STALE_HIGH_OPPORTUNITY,690,36.0
496,content_c7004e859babe8f8,81.58542424929401,STALE_HIGH_OPPORTUNITY,19309,34.0
497,content_cbd0fdbc5c6a1ded,81.58500184624305,STALE_HIGH_OPPORTUNITY,19298,34.0
498,content_93d76695da196fdf,81.58436824166662,STALE_HIGH_OPPORTUNITY,19292,34.0
499,content_a45c756c072a7ed8,81.58288983098826,STALE_HIGH_OPPORTUNITY,19275,34.0
500,content_732d03a75765811b,81.57866580047869,STALE_HIGH_OPPORTUNITY,19201,34.0
501,content_dcfa75f4766aa6f1,81.57803219590227,STALE_HIGH_OPPORTUNITY,19187,34.0
502,content_cbf2a806c815ddd1,81.57718738980034,STALE_HIGH_OPPORTUNITY,19153,34.0
503,content_ce467ecc5defe43f,81.575708979122,STALE_HIGH_OPPORTUNITY,19103,34.0
504,content_bd4950d61ff22fd7,81.57549777759652,STALE_HIGH_OPPORTUNITY,19101,34.0
505,content_394a37814ff57783,81.57095694479872,STALE_HIGH_OPPORTUNITY,19024,34.0
506,content_560e817a9365fe73,81.57095694479872,STALE_HIGH_OPPORTUNITY,19024,34.0
507,content_603460daeefa793a,81.57064014251051,STALE_HIGH_OPPORTUNITY,19021,34.0
508,content_1073e371db6e53c4,81.57042894098504,STALE_HIGH_OPPORTUNITY,19005,34.0
509,content_218015bb545a1c96,81.56536010437355,STALE_HIGH_OPPORTUNITY,18889,34.0
510,content_61563149f87b6021,81.56451529827164,STALE_HIGH_OPPORTUNITY,18867,34.0
511,content_34b9ee44e0306475,81.56430409674617,STALE_HIGH_OPPORTUNITY,18866,34.0
512,content_0327a4db985497ea,81.56029126776207,STALE_HIGH_OPPORTUNITY,18766,34.0
513,content_3c1f162f2ae226e3,81.55589353813518,STALE_HIGH_OPPORTUNITY,686,36.0
514,content_1cb551b2a93eaec4,81.55480002809962,STALE_HIGH_OPPORTUNITY,18637,34.0
515,content_3c4694e693d2a2d1,81.55057599759006,STALE_HIGH_OPPORTUNITY,18534,34.0
516,content_89cd22d607e147fe,81.5493087884372,STALE_HIGH_OPPORTUNITY,18503,34.0
517,content_0dea4c7b3f7a8493,81.54867518386075,STALE_HIGH_OPPORTUNITY,18493,34.0
518,content_59a640abf040fcb8,81.54860708550618,STALE_HIGH_OPPORTUNITY,685,36.0
519,content_262a9aef904466d5,81.54698557165693,STALE_HIGH_OPPORTUNITY,18428,34.0
520,content_651ec7ac9bd0b173,81.54381754877475,STALE_HIGH_OPPORTUNITY,18345,34.0
521,content_6d1435f76c4c1887,81.54360634724927,STALE_HIGH_OPPORTUNITY,18327,34.0
522,content_667ca2425a1a29e5,81.54244473885913,STALE_HIGH_OPPORTUNITY,18313,34.0
523,content_ca1ae5fc0a29d859,81.54244473885913,STALE_HIGH_OPPORTUNITY,18313,34.0
524,content_2a0dbe9cebd22097,81.5399103205534,STALE_HIGH_OPPORTUNITY,18274,34.0
525,content_4c584517eb50cc2c,81.53727030148492,STALE_HIGH_OPPORTUNITY,18213,34.0
526,content_8c16bdac48bf7b56,81.53663669690849,STALE_HIGH_OPPORTUNITY,18203,34.0
527,content_e4a1d2ea7bd656cc,81.53477338558733,STALE_HIGH_OPPORTUNITY,683,36.0
528,content_6bc5381110cca2b7,81.53336307326357,STALE_HIGH_OPPORTUNITY,18120,34.0
529,content_14195454a7a73332,81.5326238679244,STALE_HIGH_OPPORTUNITY,18107,34.0
530,content_51ae201488742290,81.52871663970305,STALE_HIGH_OPPORTUNITY,18035,34.0
531,content_67bddeb26fac2add,81.52681582597373,STALE_HIGH_OPPORTUNITY,18004,34.0
532,content_866d060f4d5640d8,81.52206379165047,STALE_HIGH_OPPORTUNITY,17930,34.0
533,content_827cdcfd2bf935ee,81.52121332346222,STALE_HIGH_OPPORTUNITY,507,131.0
534,content_4fd2f1581d511c86,81.51794536190364,STALE_HIGH_OPPORTUNITY,17851,34.0
535,content_ba4867e06f07f3aa,81.51794536190364,STALE_HIGH_OPPORTUNITY,17851,34.0
536,content_831778d900e116e7,81.51615014893707,STALE_HIGH_OPPORTUNITY,17826,34.0
537,content_d0e9dc3888e09623,81.5159389474116,STALE_HIGH_OPPORTUNITY,17819,34.0
538,content_ac8a6e68a352a193,81.5148829397842,STALE_HIGH_OPPORTUNITY,17798,34.0
539,content_1a71ceb11bf0fbcf,81.51485457943485,STALE_HIGH_OPPORTUNITY,642,60.0
540,content_4abfde13fea7afff,81.51456613749599,STALE_HIGH_OPPORTUNITY,17796,34.0
541,content_27d93a25058e10d2,81.51351012986859,STALE_HIGH_OPPORTUNITY,17769,34.0
542,content_850df469a03330c2,81.51034210698641,STALE_HIGH_OPPORTUNITY,17725,34.0
543,content_20e79a8da4f728fa,81.50643487876506,STALE_HIGH_OPPORTUNITY,17631,34.0
544,content_0ccb7b61bfb0f6bc,81.50347805740837,STALE_HIGH_OPPORTUNITY,17571,34.0
545,content_00fad4a08a0a07f9,81.50263325130645,STALE_HIGH_OPPORTUNITY,17563,34.0
546,content_849f80b5a2a0a422,81.5003100345262,STALE_HIGH_OPPORTUNITY,17524,34.0
547,content_7879ff77052092d9,81.4992540268988,STALE_HIGH_OPPORTUNITY,17502,34.0
548,content_71c78c3547cfdf23,81.4976700154577,STALE_HIGH_OPPORTUNITY,17487,34.0
549,content_2756cf9073b67ce8,81.49735321316949,STALE_HIGH_OPPORTUNITY,17485,34.0
550,content_c87e5fbfa3571c3e,81.49587480249114,STALE_HIGH_OPPORTUNITY,17452,34.0
551,content_7b4b4212cccd4d8d,81.49566360096566,STALE_HIGH_OPPORTUNITY,17451,34.0
552,content_a70136eceef1d6db,81.49429079105006,STALE_HIGH_OPPORTUNITY,17436,34.0
553,content_303393b256427d82,81.49312918265993,STALE_HIGH_OPPORTUNITY,17421,34.0
554,content_c128c2be614b343e,81.48531472621721,STALE_HIGH_OPPORTUNITY,17300,34.0
555,content_383d0e709b8447a8,81.48193550180957,STALE_HIGH_OPPORTUNITY,17258,34.0
556,content_876f683b435d69cf,81.48087949418218,STALE_HIGH_OPPORTUNITY,17241,34.0
557,content_c209fefc9f98358d,81.47486025070604,STALE_HIGH_OPPORTUNITY,17112,34.0
558,content_f1437a5432fa9b58,81.47433224689235,STALE_HIGH_OPPORTUNITY,17100,34.0
559,content_6333ecce95f11327,81.47390984384138,STALE_HIGH_OPPORTUNITY,17088,34.0
560,content_3453470e1df6580c,81.4723258324003,STALE_HIGH_OPPORTUNITY,17045,34.0
561,content_d76dc4be4ea4f674,81.47200903011209,STALE_HIGH_OPPORTUNITY,17041,34.0
